Device,Company,Reviews,Result
Apple iPhone 6 128GB (AT&T) - Grey,Apple,"I ordered the phone brand new & it appears to me that is exactly what I got, it works without any issues, came exactly as described, with the charger & brand new headphones!!! The box was complete with everything you get when you buy from the actual store!!!",neutral
Apple iPhone 6 128GB (AT&T) - Grey,Apple,Haven't had any issues yet and it's been 6 months.,neutral
Apple iPhone 6 128GB (AT&T) - Grey,Apple,Mine was not for AT&T as it would not take my AT&T SIM card.,neutral
Apple iPhone 6 128GB (AT&T) - Grey,Apple,It was all chippy around the edges,neutral
Apple iPhone 6 128GB (AT&T) - Grey,Apple,It was everything I expected,neutral
Apple iPhone 6 128GB (AT&T) - Grey,Apple,I ordered one for my sister and it looks used,neutral
Apple iPhone 6 128GB (AT&T) - Grey,Apple,Product was refurbished I purchased as new. iPhone not working properly and it would shut off by itself. I returned it quickly and my money was refunded.,neutral
"Apple iPhone 6 128GB Factory Unlocked GSM 4G LTE Smartphone, Space Gray (Certified Refurbished)",Apple,"Its ok ,..",neutral
"Apple iPhone 6 128GB Factory Unlocked GSM 4G LTE Smartphone, Space Gray (Certified Refurbished)",Apple,Microphone didn't work and wasn't unlocked,neutral
"Apple iPhone 6 128GB Factory Unlocked GSM 4G LTE Smartphone, Space Gray (Certified Refurbished)",Apple,Came without key to open it and right away has issues: when you pull up one screen the previous one can be seen behind it. I live overseas so returning it is a real hassle. I should've just paid extra for a new one 😆😞,neutral
"Apple iPhone 6 128GB Factory Unlocked GSM 4G LTE Smartphone, Space Gray (Certified Refurbished)",Apple,"couldnt conduct a phone conversation, everyone said my voice was too muffled",neutral
"Apple iPhone 6 128GB Factory Unlocked GSM 4G LTE Smartphone, Space Gray (Certified Refurbished)",Apple,"Couldn't get it to recognize a sim card, had to return it",neutral
"Apple iPhone 6 128GB Factory Unlocked GSM 4G LTE Smartphone, Space Gray (Certified Refurbished)",Apple,It didn't come with headphones,neutral
"Apple iPhone 6 128GB Factory Unlocked GSM 4G LTE Smartphone, Space Gray (Certified Refurbished)",Apple,It arrived with a cracked screen,neutral
"Apple iPhone 6 128GB Factory Unlocked GSM 4G LTE Smartphone, Space Gray (Certified Refurbished)",Apple,Had to buy two new parts.,neutral
"Apple iPhone 6 128GB Factory Unlocked GSM 4G LTE Smartphone, Space Gray (Certified Refurbished)",Apple,Product delivered as described!,neutral
"Apple iPhone 6 128GB Factory Unlocked GSM 4G LTE Smartphone, Space Gray (Certified Refurbished)",Apple,"The phone didn't work, it was lighter than it should be compared to other this sized iphones and didn't work even when charging. I guessed that it doesn't have a battery and that's why it's so much lighter. GOING TO RETURN",neutral
"Apple iPhone 6 128GB Factory Unlocked GSM 4G LTE Smartphone, Space Gray (Certified Refurbished)",Apple,Everything went as planned.,neutral
"Apple iPhone 6 128GB Factory Unlocked GSM 4G LTE Smartphone, Space Gray (Certified Refurbished)",Apple,The phone was locked even if it's written that it's factory unlocked I couldn't activate Metro PCS sim card on this iPhone,neutral
"Apple iPhone 6 128GB Factory Unlocked GSM 4G LTE Smartphone, Space Gray (Certified Refurbished)",Apple,without accesories but it works,neutral
"Apple iPhone 6 128GB Factory Unlocked GSM 4G LTE Smartphone, Space Gray (Certified Refurbished)",Apple,The shipment did not include the small key or the headphones.,neutral
"Apple iPhone 6 128GB Factory Unlocked GSM 4G LTE Smartphone, Space Gray (Certified Refurbished)",Apple,Came in early and as it said it would be. Same color charger and adapter included,neutral
"Apple iPhone 6 128GB Factory Unlocked GSM 4G LTE Smartphone, Space Gray (Certified Refurbished)",Apple,Not Work !!,neutral
"Apple iPhone 6 128GB Factory Unlocked GSM 4G LTE Smartphone, Space Gray (Certified Refurbished)",Apple,The left side of the touch does not work at times. I am going to return it.,neutral
"Apple iPhone 6 128GB Factory Unlocked GSM 4G LTE Smartphone, Space Gray (Certified Refurbished)",Apple,Got it on the next day! looks and feel brand new.,neutral
"Apple iPhone 6 128GB Factory Unlocked GSM 4G LTE Smartphone, Space Gray (Certified Refurbished)",Apple,Thw phone dosen't work!!!,neutral
"Apple iPhone 6 128GB Factory Unlocked GSM 4G LTE Smartphone, Space Gray (Certified Refurbished)",Apple,Grear as new!!,neutral
"Apple iPhone 6 128GB Factory Unlocked GSM 4G LTE Smartphone, Space Gray (Certified Refurbished)",Apple,Product was as expected,neutral
"Apple iPhone 6 128GB Factory Unlocked GSM 4G LTE Smartphone, Space Gray (Certified Refurbished)",Apple,It was ite,neutral
"Apple iPhone 6 128GB Factory Unlocked GSM 4G LTE Smartphone, Space Gray (Certified Refurbished)",Apple,The phone has a very large stain on the back and the front camera is not placed bine .,neutral
"Apple iPhone 6 128GB Factory Unlocked GSM 4G LTE Smartphone, Space Gray (Certified Refurbished)",Apple,"Phone had bugs, did not let me sign into my apple i.d",neutral
Apple iPhone 6 128GB Factory Unlocked GSM Smartphone w/ 12MP Camera - Gold (Certified Refurbished),Apple,Recommedable iphone 6 400 usd its a deal,neutral
Apple iPhone 6 128GB Factory Unlocked GSM Smartphone w/ 12MP Camera - Gold (Certified Refurbished),Apple,"Looks brand new, fast delivery",neutral
Apple iPhone 6 128GB Factory Unlocked GSM Smartphone w/ 12MP Camera - Gold (Certified Refurbished),Apple,Didn't come cracked,neutral
Apple iPhone 6 128GB Factory Unlocked GSM Smartphone w/ 12MP Camera - Gold (Certified Refurbished),Apple,Product was used one unlike what was explained in product info as unused.,neutral
Apple iPhone 6 128GB Factory Unlocked GSM Smartphone w/ 12MP Camera - Gold (Certified Refurbished),Apple,Comes with cracked screen,neutral
Apple iPhone 6 128GB Factory Unlocked GSM Smartphone w/ 12MP Camera - Gold (Certified Refurbished),Apple,it wasn't the color I wanted,neutral
Apple iPhone 6 128GB Factory Unlocked GSM Smartphone w/ 12MP Camera - Gold (Certified Refurbished),Apple,Was not as it listed,neutral
Apple iPhone 6 128GB Factory Unlocked GSM Smartphone w/ 12MP Camera - Gold (Certified Refurbished),Apple,Everything was 👌!!!!#,neutral
Apple iPhone 6 128GB Factory Unlocked GSM Smartphone w/ 12MP Camera - Silver (Certified Refurbished),Apple,"Looks brand new, fast delivery",neutral
Apple iPhone 6 128GB Factory Unlocked GSM Smartphone w/ 12MP Camera - Silver (Certified Refurbished),Apple,Didn't come cracked,neutral
Apple iPhone 6 128GB Factory Unlocked GSM Smartphone w/ 12MP Camera - Silver (Certified Refurbished),Apple,Product was used one unlike what was explained in product info as unused.,neutral
Apple iPhone 6 128GB Factory Unlocked GSM Smartphone w/ 12MP Camera - Silver (Certified Refurbished),Apple,Comes with cracked screen,neutral
Apple iPhone 6 128GB Factory Unlocked GSM Smartphone w/ 12MP Camera - Silver (Certified Refurbished),Apple,it wasn't the color I wanted,neutral
Apple iPhone 6 128GB Factory Unlocked GSM Smartphone w/ 12MP Camera - Silver (Certified Refurbished),Apple,Was not as it listed,neutral
Apple iPhone 6 128GB Factory Unlocked GSM Smartphone w/ 12MP Camera - Silver (Certified Refurbished),Apple,Everything was 👌!!!!#,neutral
Apple iPhone 6 128GB Factory Unlocked GSM Smartphone w/ 12MP Camera - Silver (Certified Refurbished),Apple,Recommedable iphone 6 400 usd its a deal,neutral
Apple iPhone 6 128GB Silver AT&T,Apple,The phone locked up when I tried to delete or send emails.,neutral
Apple iPhone 6 128GB Silver AT&T,Apple,Mine was not for AT&T as it would not take my AT&T SIM card.,neutral
Apple iPhone 6 128GB Silver AT&T,Apple,It was all chippy around the edges,neutral
Apple iPhone 6 128GB Silver AT&T,Apple,Delivered as described!,neutral
Apple iPhone 6 128GB Silver AT&T,Apple,Phone came with a just a USB charging cord that did not work,neutral
Apple iPhone 6 128GB Silver AT&T,Apple,"I ordered the phone brand new & it appears to me that is exactly what I got, it works without any issues, came exactly as described, with the charger & brand new headphones!!! The box was complete with everything you get when you buy from the actual store!!!",neutral
Apple iPhone 6 128GB Silver AT&T,Apple,Haven't had any issues yet and it's been 6 months.,neutral
Apple iPhone 6 128GB Silver AT&T,Apple,Exactly what I expected,neutral
Apple iPhone 6 128GB Silver AT&T,Apple,Met the description and I got it before the expected delivery date!,neutral
Apple iPhone 6 128GB Silver AT&T,Apple,"The phone I bought isn't an AT&T phone. The SIM card from AT&T didn't work, the rep at the store said he doesn't know who the carrier is, but it's not them. Returning it.",neutral
Apple iPhone 6 128GB Silver AT&T,Apple,Mine was not for AT&T as it would not take my AT&T SIM card.,neutral
Apple iPhone 6 128GB Silver AT&T,Apple,It was all chippy around the edges,neutral
Apple iPhone 6 128GB Silver AT&T,Apple,the iphone is locked and not can I use with another operator,neutral
Apple iPhone 6 128GB Silver AT&T,Apple,Phone was exactly what I needed!,neutral
Apple iPhone 6 128GB Silver AT&T,Apple,The phone locked up when I tried to delete or send emails.,neutral
Apple iPhone 6 128GB Silver AT&T,Apple,I ordered one for my sister and it looks used,neutral
Apple iPhone 6 128GB Silver AT&T,Apple,Product was refurbished I purchased as new. iPhone not working properly and it would shut off by itself. I returned it quickly and my money was refunded.,neutral
Apple iPhone 6 128GB Silver AT&T,Apple,Came exactly as described 5 star rating,neutral
Apple iPhone 6 128GB Silver AT&T,Apple,Had nothing,neutral
Apple iPhone 6 128GB Silver AT&T,Apple,Arrived as described,neutral
Apple iPhone 6 128GB Silver AT&T,Apple,Was as expected,neutral
Apple iPhone 6 128GB Silver AT&T,Apple,Phone in operable,neutral
Apple iPhone 6 128GB Silver AT&T,Apple,Delivered as described!,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,"tanks very much, beatufull my iPhone",neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,"I bought these phones for my parents to take to Germany to work with the refugee camps. They arrived in Germany after return policy, when they activated the phone the microphone doesn't work.",neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,It meet my expectations,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,It is as per my expectation,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,"Does not work properly, Just ordered a new one..",neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,It was used equipment,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,Hey its an iPhone.,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,still factory locked.,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,It was supposed to be an unlocked iPhone . But it came with and AT&T sticker on the back of it,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,Product was as expected,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,It was ite,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,The phone has a very large stain on the back and the front camera is not placed bine .,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,"Phone had bugs, did not let me sign into my apple i.d",neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,It didn't come with headphones,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,Cell phon okey bt I don't get headset,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,Pro: It's an iPhone. Con: needs to ship with a sim tool and apple certified lighting cable.,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,Got it on the next day! looks and feel brand new.,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,could not unlock it,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,Exactly as advertised,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,Everything according the description. A few scratches on it.,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,"couldnt conduct a phone conversation, everyone said my voice was too muffled",neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,Came in early and as it said it would be. Same color charger and adapter included,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,It didn't come with headphones,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,"tanks very much, beatufull my iPhone",neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,"I bought these phones for my parents to take to Germany to work with the refugee camps. They arrived in Germany after return policy, when they activated the phone the microphone doesn't work.",neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,It meet my expectations,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,The pone is not factor y unlocked and the Touch ID dont work. The rest seams to be ok,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,It is as per my expectation,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,"Phone had bugs, did not let me sign into my apple i.d",neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,Some functions is not working :(,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,Grear as new!!,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,I received an Iphone 6 but it was only 16 GB,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,Fast delivery and as expected quality!,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,"I received the package but when I opened the box I did not have the cell phone, I need the cell phone or to get the money back",neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,The left side of the touch does not work at times. I am going to return it.,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,Works just as described! Worked with metro pcs.,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,Didn't receive any headphones with it!!,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,The mobile is goodI got in time,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,It was supposed to be an unlocked iPhone . But it came with and AT&T sticker on the back of it,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,The iphone receover don't work. I can not hear the caller. When I am on a call or listening a voicemail i can not hear NOTHING. I am going to return the iphone and ask for my money,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,Phone is as described.,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,Product was as expected,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,It was ite,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,The phone has a very large stain on the back and the front camera is not placed bine .,neutral
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,Had to buy two new parts.,neutral
Apple iPhone 6 64GB Factory Unlocked GSM 4G LTE Cell Phone - Gold,Apple,"has some issues, wifi is not connecting while all other phones are connected to same wifi without any issues. but I took it to my country so I'm not able to return it,",neutral
Apple iPhone 6 64GB Factory Unlocked GSM 4G LTE Cell Phone - Gold,Apple,absolutely 5 stars servise and result.,neutral
Apple iPhone 6 64GB Factory Unlocked GSM 4G LTE Cell Phone - Gold,Apple,"has some issues, wifi is not connecting while all other phones are connected to same wifi without any issues. but I took it to my country so I'm not able to return it,",neutral
Apple iPhone 6 64GB Factory Unlocked GSM 4G LTE Cell Phone - Gold,Apple,absolutely 5 stars servise and result.,neutral
Apple iPhone 6 64GB Factory Unlocked GSM Smartphone w/ 12MP Camera - Silver (Certified Refurbished),Apple,Was not as it listed,neutral
Apple iPhone 6 64GB Factory Unlocked GSM Smartphone w/ 12MP Camera - Silver (Certified Refurbished),Apple,Everything was 👌!!!!#,neutral
Apple iPhone 6 64GB Factory Unlocked GSM Smartphone w/ 12MP Camera - Silver (Certified Refurbished),Apple,Recommedable iphone 6 400 usd its a deal,neutral
Apple iPhone 6 64GB Factory Unlocked GSM Smartphone w/ 12MP Camera - Silver (Certified Refurbished),Apple,it wasn't the color I wanted,neutral
Apple iPhone 6 64GB Factory Unlocked GSM Smartphone w/ 12MP Camera - Silver (Certified Refurbished),Apple,"Looks brand new, fast delivery",neutral
Apple iPhone 6 64GB Factory Unlocked GSM Smartphone w/ 12MP Camera - Silver (Certified Refurbished),Apple,Didn't come cracked,neutral
Apple iPhone 6 64GB Factory Unlocked GSM Smartphone w/ 12MP Camera - Silver (Certified Refurbished),Apple,Product was used one unlike what was explained in product info as unused.,neutral
Apple iPhone 6 64GB Factory Unlocked GSM Smartphone w/ 12MP Camera - Silver (Certified Refurbished),Apple,Comes with cracked screen,neutral
Apple iPhone 6 a1549 16GB Silver Unlocked (Certified Refurbished),Apple,it wasn't the color I wanted,neutral
Apple iPhone 6 a1549 16GB Silver Unlocked (Certified Refurbished),Apple,"Looks brand new, fast delivery",neutral
Apple iPhone 6 a1549 16GB Silver Unlocked (Certified Refurbished),Apple,Didn't come cracked,neutral
Apple iPhone 6 a1549 16GB Silver Unlocked (Certified Refurbished),Apple,Product was used one unlike what was explained in product info as unused.,neutral
Apple iPhone 6 a1549 16GB Silver Unlocked (Certified Refurbished),Apple,Was not as it listed,neutral
Apple iPhone 6 a1549 16GB Silver Unlocked (Certified Refurbished),Apple,Everything was 👌!!!!#,neutral
Apple iPhone 6 a1549 16GB Silver Unlocked (Certified Refurbished),Apple,Recommedable iphone 6 400 usd its a deal,neutral
Apple iPhone 6 a1549 16GB Space Gray Unlocked (Certified Refurbished),Apple,"Looks brand new, fast delivery",neutral
Apple iPhone 6 a1549 16GB Space Gray Unlocked (Certified Refurbished),Apple,Didn't come cracked,neutral
Apple iPhone 6 a1549 16GB Space Gray Unlocked (Certified Refurbished),Apple,Product was used one unlike what was explained in product info as unused.,neutral
Apple iPhone 6 a1549 16GB Space Gray Unlocked (Certified Refurbished),Apple,it wasn't the color I wanted,neutral
Apple iPhone 6 a1549 16GB Space Gray Unlocked (Certified Refurbished),Apple,Recommedable iphone 6 400 usd its a deal,neutral
Apple iPhone 6 a1549 16GB Space Gray Unlocked (Certified Refurbished),Apple,Was not as it listed,neutral
Apple iPhone 6 a1549 16GB Space Gray Unlocked (Certified Refurbished),Apple,Everything was 👌!!!!#,neutral
Apple iPhone 6 a1549 16GB Space Gray Unlocked (Certified Refurbished),Apple,"Looks brand new, fast delivery",neutral
Apple iPhone 6 a1549 16GB Space Gray Unlocked (Certified Refurbished),Apple,Didn't come cracked,neutral
Apple iPhone 6 a1549 16GB Space Gray Unlocked (Certified Refurbished),Apple,Product was used one unlike what was explained in product info as unused.,neutral
Apple iPhone 6 a1549 16GB Space Gray Unlocked (Certified Refurbished),Apple,Comes with cracked screen,neutral
"Apple iPhone 6 A1549 AT&T Cellphone, 16GB, Gold",Apple,Mine was not for AT&T as it would not take my AT&T SIM card.,neutral
"Apple iPhone 6 A1549 AT&T Cellphone, 16GB, Gold",Apple,It was all chippy around the edges,neutral
"Apple iPhone 6 A1549 AT&T Cellphone, 16GB, Gold",Apple,"I ordered the phone brand new & it appears to me that is exactly what I got, it works without any issues, came exactly as described, with the charger & brand new headphones!!! The box was complete with everything you get when you buy from the actual store!!!",neutral
"Apple iPhone 6 A1549 AT&T Cellphone, 16GB, Gold",Apple,Haven't had any issues yet and it's been 6 months.,neutral
"Apple iPhone 6 A1549 AT&T Cellphone, 16GB, Gold",Apple,"The phone I bought isn't an AT&T phone. The SIM card from AT&T didn't work, the rep at the store said he doesn't know who the carrier is, but it's not them. Returning it.",neutral
"Apple iPhone 6 A1549 AT&T Cellphone, 16GB, Gold",Apple,Mine was not for AT&T as it would not take my AT&T SIM card.,neutral
"Apple iPhone 6 A1549 AT&T Cellphone, 16GB, Gold",Apple,It was all chippy around the edges,neutral
"Apple iPhone 6 A1549 AT&T Cellphone, 16GB, Gold",Apple,"I ordered the phone brand new & it appears to me that is exactly what I got, it works without any issues, came exactly as described, with the charger & brand new headphones!!! The box was complete with everything you get when you buy from the actual store!!!",neutral
"Apple iPhone 6 A1549 AT&T Cellphone, 16GB, Gold",Apple,Haven't had any issues yet and it's been 6 months.,neutral
"Apple iPhone 6 A1549 AT&T Cellphone, 16GB, Gold",Apple,"The phone I bought isn't an AT&T phone. The SIM card from AT&T didn't work, the rep at the store said he doesn't know who the carrier is, but it's not them. Returning it.",neutral
Apple iPhone 6 Plus 128GB Factory Unlocked GSM 4G LTE Cell Phone - Silver,Apple,Everything went according to plan.,neutral
Apple iPhone 6 Plus 128GB Factory Unlocked GSM 4G LTE Cell Phone - Silver,Apple,Just as I thought it would be,neutral
Apple iPhone 6 Plus 128GB Factory Unlocked GSM 4G LTE Cell Phone - Silver,Apple,Smooth sale,neutral
Apple iPhone 6 Plus 128GB Factory Unlocked GSM 4G LTE Cell Phone - Silver,Apple,I got this as a replacement for my 4s. you know what they say...once you go iPhone you never go back,neutral
Apple iPhone 6 Plus 128GB Factory Unlocked GSM 4G LTE Cell Phone - Silver,Apple,Everything went according to plan.,neutral
Apple iPhone 6 Plus 128GB Factory Unlocked GSM 4G LTE Cell Phone - Silver,Apple,Just as I thought it would be,neutral
Apple iPhone 6 Plus 128GB Factory Unlocked GSM 4G LTE Cell Phone - Silver,Apple,Smooth sale,neutral
Apple iPhone 6 Plus 64GB Factory Unlocked GSM 4G LTE Cell Phone - Space Gray,Apple,My daughter now can not live without it.,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,"it is fairly to use it, and there were some scratches.",neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,Item as described.,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,just as I expected it.,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,Phone was not unlocked. Couldn't use it. Took forever to get my money back from DavisMax.,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,Apple is Apple. Period,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,"Just got my phone and it already running hot, I haven't over charge it or nothing! Other than that it's ok",neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,goooood iphone,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,completely as advertised,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,Received phone and tried to power on nothing happened. plugged into charger nothing happened. I thought these phones were tested before shipping especially refurbished phones?!?,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,These phones do not have the one year Apple warranty!!!!!!,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,Does not work with Verizon,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,It crashes often and stays very hot during the munites,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,One word! Irreplaceable,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,its kind of big when we talk about iPhone the size is very big but the phone is ow some..,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,Not as described,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,"overall, the device met all of my exspectations,except for the charger being of different colour, one white and one black, should'nt both pieces be white?",neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,I felt ripped off. It had an att SIM card in it so I guess I got taken since it was a used phone,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,The phone is locked not as he said. I think you should sell what you described,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,Everything ok,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,Met all expectations,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,One word! Irreplaceable,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,I didn't get a phone. I opened the package and found clay!!!,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,I wasn't informed that one of my microphones didn't work... Siri cannot hear me and neither can my front facing camera. Will update when something is done about it,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,It was not a factory unlock phone but as per tech setting up the phone a T-Mobile phone unlock,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,Item as described.,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,The phone was not unloacked,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,The phone front camera was not working and the phone was not unlock.,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,A quality phone at an OK price.,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,What i wanted,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,completely as advertised,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,Received phone and tried to power on nothing happened. plugged into charger nothing happened. I thought these phones were tested before shipping especially refurbished phones?!?,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,as expected,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,Company went belly up. OR tried to take my money and run.,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,The phone wasn't in the box,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,"Printed on new label, didn't have apple factory sealed on it",neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,I am trying to get in contact with the seller,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,It brokes,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,Just having a bit of battery issues,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,Fast shipping item as expected,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,Daughter has not had any issues with this phone.,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,"The box contain every things they say,except the key for the sim card slot.",neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,This is what I expected,neutral
Apple iPhone 6 Plus 64GB Gold (Factory Unlocked),Apple,Hi. Anyone can tellme if this model have LTE?,neutral
