Device,Company,Reviews,Result
Apple iPhone 4 32GB (Black) - Verizon,Apple,My kid is happy with it,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Got on time. No issues in activating for Verizon. Phone is in excellent condition and works great!,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,in excellent condition other than normal wear and tear. my only thing is no siri,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"Yes I Have now. All is perfect, but I made a mistake, that cellphone is CDMA and in my contry does not work, but is may fault. Any way is perfect . I am going to buy something called gmate and with that is going to workl here.",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"needed a phone badly since I lost mine. when I got it, it wasn't in perfect condition but it was pretty good with some minor scuffs around the edges.",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Cheaper than an ipod! I love it. Bought it refurbished and it came in awesome condition. Works great!,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Gave it to my granddaughter for Christmas. Works great.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Beautiful phone! The sound didn't work though...,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"Phone came in great condition, looks brand new! Activated without problems and is the 32gb as ordered. Came in the box with the charger and headphones. Snapchat is acting a little funny and the emoji keyboard but other than that no problems at all. Verizon said I got a great deal!",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Was brand new in all the apple packaging complete with headphones and a charger. Was exactly as described by the seller. Extremely happy with this purchase. Great price especially now that apple has stopped producing 32 GB iPhone 4 and most cell services don't sell them.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,The iPhone was new and in the box as described. I received it quickly and in good condition. Well satisified.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,That suck this company sale phone with somebody all account I'm un happy.and good luck to new costumer.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,When I order the phone I had mixed reaction when I look at the reviews but when I gotten the iPhone all those fears were put to rest cause it works great,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,i normally get great products from warehouse deals but some reason this time i got the phone and when i stuck the headsets in the phone couldnt hear a thing. got new headsets and it still didnt work,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,still using it !!! came like brand spanking new so very pleased with is no problems just a great phone I love love love it thanks so much,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,I'm extremely satisfied with this purchase . It came in the box brand new and perfect! I bought another one for a friend.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,This used iphone 4 was in ridiculously great condition. The price was similar or better than other used or refurbished iphones with less GB storage. My teenage son was getting this as a replacement phone until our contract is up for renewal and he can get a new one. Now he's not sure he wants a new one.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Wasn't able to activate it the phone is still under someone else contract so it was useless . Had to return . Still waiting on my refund. Please make sure esn is clean before u sell another,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"Wonderful phone altogether for a wonderful price....Very very satisfied.....Purchased w. a SquareTrade 1-Year Accident Protection Plan for Prepaid Cell Phone just to make sure everything was covered....As of yet have not had to use it *fingerscrossed :-D Again, a very wonderful device! Came quickly and had no signs of flaws or wear and tear (the phone literally looked brand new!) Just keep in mind if buying this device; it is a VERIZON iPhone which means IT COMES WITH NO SIM CARDS SLOT, it will have to be activated by an associate of iOTA (internet over the air)......Again, a perfect device! Would most definately do business with the seller again! Keep up the great work!",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"It took me a long time to get on board with the updating to a smart phone, and I really don't know what I was thinking. Some advice though: make sure you are buying a genuine apple phone and GET INSURANCE! I bought the 32 gb iPhone, and two weeks later dropped it in water. When I took it to an apple store, they said it had been hampered with and thus they couldn't replace it unless I wanted to pay $750.So then I had to buy another one (obviously I couldn't go back to not having words with friends)...I bought from an apple dealer and paid a little extra for the warranty. And don't forget the case, because you will drop this everyday.",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Worked great thanks for the new phone has made a big difference with the available space and came in well before the last day for the arrival,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"This is definitely not a new phone as the original posting had stated. Sure, the phone looked new when I got it, but it only lasted me about 4 months before the battery started draining and dying at 40%. Not to mention the super lag that came with it. Do not buy this! What a scam.",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,iphone is in good shape - works great - except the on/0ff button on top - this phone is so much easier to operate than my old smart phone.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,its perfect i have no prolbems everyone should buy products off amazon they never let me down and always have the best of everything,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"The only reason I did not give five stars is because I found out that only the right speaker works, I mostly use it with headphones though or a ihome. It holds a bunch of songs but since I plugged it into my computer itunes flipped out and said it has to be uninstalled but i put a lock so that no one can delete itunes, i cant get into it to unlock the lock so i can only have the songs i have baught on my iphone, not ones that i have on cds. I wish i had the money to use the phone part of it but for now i have my music",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,great item as they said it was would use them again for any purchase. i cant say enough good things thanks,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"It works perfectly and I absolutely love it. Best phone I have ever had, even when I was dead set on droid!",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"32 gigs is an awful lot for a guy who only sends about twenty or so emails a month and receives back less. Phone works great, but my wife's 8 gig one is just enough",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,I was very impressed with the service and quality of the product I received. The product was shipped immediately and I received it before the expected date. The phone was in perfect (new) condition and I have had no problems with it at all. Activating it was a breeze. I would suggest this seller to anybody!,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,The phone is awesome and much better than a droid or HTC. I will never go back to a windows based product.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"I purchased and iPhone 4 32gb from 360Mobile Solutions received the Phone May 2, 2013 and the phone's speaker and microphone did not work and I excused it at first because I needed a phone but on May 20, 2013 the phone went black and completely stopped working. smh. I don't like the fact that 360 did not have away from me to contact them to get their help in solving this problem. I personally thank Amazon for stepping up and helping me out with a total refund. I write this in hope's the 360 Mobile Solutions step their game up to because that was UNACCEPTABLE!",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,I really have enjoyed my iPhone. The phone came as it was described on picture. I have no complaints and price was great.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Excellent brand new in package,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Shipping was supper fast and I love it,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,It's great!,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Was actually a 4S. Nice! Perfect condition,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"I thought I was the responsible one and didn't pay for the insurance for my phone. Of course I was the one who dropped their phone in the rain and it cracked all over the place. Anyway, I found one on Amazon that was about the price as if I had paid the monthly insurance premium all this time. The home button sticks sometimes but my stepdaughter put a menu icon on the front so I can quickly get the home screen. Kids know all kinds of neat stuff.",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"Arrived early. Exactly as described. One tiny bubble on the edge of the screen, but nothing I would complain about. Overall It's a good phone and new.",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,The phone it's self didn't run as fast as I wanted it to but it is keeping up nicley with my old phone.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"Worked very well, no scratches. Only one side of the speakers worked but for the price it was great. It was glitchy here & there but it only happened every so often that it wasn't really a problem. Restarted the phone & it was fine. Overall great product & great price. Would recommend.",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"Worked very well, no scratches. Only one side of the speakers worked but for the price it was great. It was glitchy here & there but it only happened every so often that it wasn't really a problem. Restarted the phone & it was fine. Overall great product & great price. Would recommend.",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,What I wanted . Fine phone.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,What I wanted . Fine phone.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"This was the best iPhone Apple ever had til the IPhone 6S Plus came out. I had my iPhone 4 for many years and never had a problem with it...easy to learn iOS, clear calling, hundreds of thousand apps to try in the App Store...If this is your first iPhone purchase and don't want anything big then this the best phone.",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"This was the best iPhone Apple ever had til the IPhone 6S Plus came out. I had my iPhone 4 for many years and never had a problem with it...easy to learn iOS, clear calling, hundreds of thousand apps to try in the App Store...If this is your first iPhone purchase and don't want anything big then this the best phone.",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"If you love Apple, you'll love this affordable phone!",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"If you love Apple, you'll love this affordable phone!",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Works good! Thanks,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Works good! Thanks,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Had to return because I needed the iPhone 4s to run certain apps for business.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Had to return because I needed the iPhone 4s to run certain apps for business.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"I love this phone I was super excited to get this phone, I lost my ipod touch and didn't and decided to get an iphone instead of replacing the ipod. That was one of my best decisions. I would recommend this product to any and everyone.",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"I was excited to get my very first smart phone. The item was purchased as being NEW. I received it and had loved the I Phone until a few days ago when I was only able to make calls using the speaker phone. I took the phone to Apple and they took it apart and informed me that the phone was refurbished-there was not original Apple parts in there so they would not repair the phone. I am not unhappy with Apple or Amazon. But the company that supplied this item-I have never felt to tricked, ripped off, and taken for a ride. Amazon, luckily, was nice enough to at least stand by their promise and issue a full refund, even though the purchase was a bit past the thirty days. Will I use Amazon again? Yes. Apple? Yes. This supplier? NOOOO!! RIP OFF!!!!",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"Well for one thing i didn't get a new one and when i did get it, it had a very volgure e-mail left on it (rapepornog ) what the rest was i can't remeber, and there was still some chinese writing left on it, i was lucky to get it off, so i really do think ALL THE PHONES SHOOULD BE LOOKED OVER A WHOLE LOT BETTER THAN THEY ARE??????????",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"when i ordered I thougth that is going to look used, but when i got it. was wrap it as new and when i open it, was perfect clean like a new i i ordered used, and since i buyed is working perfecly.",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"This item was exactly as advertised-in perfect condition, no scratches, and works perfectly. I intended to buy a 4S, but the 4 is great and Siri is not really necessary.",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,This phone is perfect. It came in the original packaging and works beautifully. More than I expected. I definitely recommend this,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Very good....no scratches at all. I love it but the only problem I am facing is a message popping up and say your phone can not be activated however I see the Verizon network. That's funny.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,I got my iphone earlier. It was as they had described it. I'm very happy with my iphone and the conditions were great.. Thank you!! :),positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"I was not comfortable buying this off line, but it seems to be working great so far. Only time will tell....",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Great deal on this phone. I took a big chance and had a lot of doubt. The phone arrived on excellent condition and for the price this was a great deal. Thank you',positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Indeed it is a very fabulous phone with details that I have to learn for months.I really like it. Shadrack,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"the phone is new like the description, but the front camera issue and can't use properly.thanks to Amazon and 360 mobile solutions for this withdraw.",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,OK. Good purchase!!,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,bluetooth doesnt workits a tad glitchy now and thencharging is a tad spotty and slow at timesit can get really laggybut i can live with all these things; it was a great price!,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,great for music,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,I wouldn't have purchased this phone. It was used and had negative reviews. BUT I bought it for my grandson with HIS money and thought at the time that I would be teaching him a lesson. Instead HE taught me a lesson. The phone looked new. It does everything it's supposed to do. He LOVES it!! What more can you ask? It arrived quickly and the transaction was effortless. He always wanted an IPhone and after going through many other brands of less quality finally decided to get one he could afford. 5 stars for delivering as promised in a condition better than promised and for making my grandson very happy!,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Great phone but the description needed to be clearer.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"hello good morning, this is to place you iphone sim card? for use in Venezuela thank you waiting for your reply",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"I purchased this to replace my son's stolen iphone. This phone arrived quickly, brand new in original packaging. It is working very well on our Verizon network. We are well pleased.",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,It's been a year & this phone still runs great with a good battery. The unlocked version is perfect for people who switch plans a lot. A great purchase for anyone deciding on using an iPhone.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"I had previously bought an iPhone 4 from a different seller, which had turned out to be defective. This one was cheater and works like a charm! Amazing!",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,downgraded from v 5 & very happy... needs to last until my contract comes do. May not trade it in.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"I had before a Samsung iii, very expensive cellphone, nice, big screen, but for some reason my wife didn't like it, so we decided to buy an iphone and give it a try.This is definitely a good product, fast response, excellent sensor on the touch screen, nice, clean... and the best of all was that we paid a reasonable price for this refurbished item, which looks like new, with minor blemished. my wife is really happy and now she just need to learn how to use it.",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"I was scared i would have gotten an iphone that was cracked with scratches or something, but when it arrived it looked brand new like no one has ever used it. I was very impressed!(: i love the phone, so glad i ordered it, everything came with it. it was a great price too! (:",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"Add more description to the phone because when i had received mine the home button had some problems and did not want to work sometimes. also with the phone speakers, i am a person of music i like to always listen to music but when the speakers do not work fully it disappointed me. overall the phone was a great buy and i really enjoy it",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,I can't complain about he phone at all I love it a lot. I would let everyone know about it,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"Very pleased with my purchase, all new and works great. I will use the net for all my shopping from now on.",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Everything is fine except the home button only works half the time. But the price was pretty low and it's otherwise fully functional.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"I'm in Guangzhou, China received Iphone4 32GB, overall is very good. Is the screen and border wear more often, it was a very good deal. Using Chinese telecommunications services.",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"it worked well for 2 weeks but now the screen ""spasms"" all the time. I cant take photos and often cant select an icon while this is going on.",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Loved that phone wish I still had it,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,I got my phone a week earlier than expected & it works perfectly :),positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"Item came just as expected, and was well packed. I had to return mine, though, because the friend I got it for got a new phone the day after it arrived.",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"I bought this phone to replace my old one through verizon, however I know that phones have a tendency to break so I bought a warranty as well. I can't get my money back for either and now I am out a phone and $190. Don't waste your money because mine broke, the power button and home button has a lot of issues. I won't be buying anything else through Amazon anymore because of how everything was taken care of.",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,It works great but would like a bigger screen.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"This I phone is wonderful, I realize it is an older model, but for our first smart phone it works great!",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"First I want to say that I purchased this new, through Amazon. The phone was as described, new and with all the accessories. Had no trouble activating it with Verizon and I am very happy with the purchase. It is a good basic i phone at a fair price!",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Good experience; Seller was Very accommodating to my request. Thank you!,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,this iphone was okay but I found out before sending the product back that it doesn't have siri or even facetime. I sent it back right away without opening the box.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,my son loves his phone. No issues as of yet,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,It was so clean,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Was on time and very satisfied,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Perfect condition not a scratch came on time couldn't be happier works great!!!,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"Advertised as new but was definitely used before. The phone wouldn't connect to itunes or even my computer. The phone wasn't even showing up in the device manager at all, not even as an unknown device. A day after receiving the phone, the screen got lots of white streaks on it and starts flashing uncontrollably. Basically the phone I received was unusable.",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Wonderful item. Great purchase,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,We received the phone on time &!it was exactly in the condition promised. We were very happy with everything! Thanx,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,This phone is amazing except one of my speakers didn't work when I took it out of the package.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Perfect! Very pleased! It was listed as like new and was indeed in new condition. The phone is working great (on Net10) and no regrets on this purchase!,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Good phone but probably paid more than I should have!,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,very satisfied thank you,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"I had an iPhone 4, that I only replaced because I switched from AT&T to Verizon. This phone was great when it arrived, but about 6 months later, I now don't have reliable sound unless I have headphones plugged in or it is on a dock. My alarms still go off, and sometimes it rings, so it's not the speakers or anything, just a software issue I guess. I new I was taking a risk when buying a used phone from Amazon, so I can't be horribly upset, but I'm now thinking hard about whether I'll ever do that again.",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Thanks for the phone.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,This stuff was great I love amazon,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Great phone and awesome seller!!!! VERY FAST SHIPPING!! Highly recommend!!! Thanks!!,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,My sister loves it except the volume button does not work and one of the speakers are blown out.... Crap for the money you pay.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"Product arrived quickly, looked great, but the headset input didn't work so I returned it.",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,I am not satisfied with the product. The phone constantly freezes up and will not function at all for several minutes and this gets VERY ANNOYING. Sometimes when I talk on my phone people tell me they cannot hear me and it sounds like I am talking through a tunnel. I have not contacted the company to request a refund or exchange because I have been super busy.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,great phone as advertised shipping is great will recommend,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,The screen went black after 2weeks of use. I have tried everything and it want come on. This is the second phone i have purchased off of here and they never work over 2weeks.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"32 GB really made the difference for me - more music, more apps and it was in perfect condition. Thanks Folks",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"Just like new for a fraction of the price. My daughter loves it, she uses it all day and night. I would recomend an otter box case they pay for them selves in no time.",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,So far no problems as of yet did find local store n in Columbus ohio where I could buy brand new for 150.00 wish I knew before hand to save the extra money will look around next time,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"I was about to buy this phone same phone for about 70 bucks more for new out of the box. Saw the same phone in the warehouse section with the Amazon guarantee. So glad i got the warehouse deal. Phone came with a charger like new, no i phone box but who cares.",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Very good phone my son likes it. It wasn't scratch and was nicely kept. Was very easy to set up on pre paid service.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,this product is great so far bought it for Christmas so don't know how long it will last but the price you cant beat and always amazon is great so well pleased,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,I love the Apple phone.This is a outstanding deal and phone. I don't like writing a book to tell you about this. Deal,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,My granddaughter is thrilled with the phone which she will use until the family plan is qualified for renewal and then move up to the latest iPhone available at the time!,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,This was a gift for my son. He really likes the phone and keeps it close by all the time.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,My daughter wanted a iPhone for Christmas! Found this one Cyber Monday for a GREAT deal with all the accessories brand new in the box. Phone works great,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Works like an absolute charm. The seller got this too me EXTREMELY speedy and was extremely nice. Never ever had any problem with it and I've had it for almost 2 months now. Works beautifully.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Phone was in great shape just as promised in original box daughter was very happy.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,With any used item that you purchase you're taking a chance but with this item it's in really good shape other than the home button is non responsive at times. Overall it's a good purchase..,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Perfect!,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,got this for my son he loves it great prize great phone,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,"Sometimes glitches but other than that, arrived on time & works well",positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Really great! Haven't had an issue with it. Exactly as described. Extremely fast shipping. Got it the fat after I ordered it! :),positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Happy with this purchase:-)Speedy shipping.,positive
Apple iPhone 4 32GB (Black) - Verizon,Apple,Great phone . I would give 5 stars but they sent us a AT&T phone first.once we got our Verizon phone everything went great . No problems at all.,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,Awesome buy! I appreciate the nice communication between seller and I. Phone is in great condition and also came with a case and phone charger! Thank you,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,Awesome buy! I appreciate the nice communication between seller and I. Phone is in great condition and also came with a case and phone charger! Thank you,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,"service was great, iPhone is a 4, all I could afford, and slow compared to my 4g. Still, I like the phone.",positive
Apple iPhone 4 32GB (White) - Verizon,Apple,"service was great, iPhone is a 4, all I could afford, and slow compared to my 4g. Still, I like the phone.",positive
Apple iPhone 4 32GB (White) - Verizon,Apple,sold it and bought it back works well,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,sold it and bought it back works well,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,fast shipping. recieved better than described. only negative was phone was left on during shipping,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,fast shipping. recieved better than described. only negative was phone was left on during shipping,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,Great! Fast shipping! Good product!,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,Great! Fast shipping! Good product!,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,VERY satisfied:) Quick delivery.,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,VERY satisfied:) Quick delivery.,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,Great Buy,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,Fast shipping -new - nice!,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,"Phone was described as ""refurbished"". Well, that may have been true, the reality was that the WiFi worked horribly, and the primary button worked intermittently. Overall, trying to save money by purchasing a refurbished iPhone was a mistake ... the good part - Verizon had a sale this weekend and was awarded a $300 gift card when trading in a ""working smart phone"". Now I have a new 6s iPhone ☺",positive
Apple iPhone 4 32GB (White) - Verizon,Apple,Listing said refurbished but you'd never know--looks like a brand new phone sealed in the box. Works great and arrived quickly.,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,Great!,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,Great!,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,Hooked up to service and works great!,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,Perfect,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,"Love it - just like the one I drowned. I neethrohded the memory for my music and all and none of the 5's available through Verizon has 32 gig. I could have upgraded with them but I do not like the 5's taller, narrower style so I went with what I had and enjoyed. Happy camper.",positive
Apple iPhone 4 32GB (White) - Verizon,Apple,"Thank you ""JOYCELLS"" for delivering as promised, and the phone is in pristine condition.check her shop you will be glad you didAs for the phone itselfGreat phoneNo complaints",positive
Apple iPhone 4 32GB (White) - Verizon,Apple,The phone has meet it expectations an more thank you very much,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,Thanks Joycells. Everything works like a charm!,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,My kid is happy with it,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,Got on time. No issues in activating for Verizon. Phone is in excellent condition and works great!,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,in excellent condition other than normal wear and tear. my only thing is no siri,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,Thank you.,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,"Yes I Have now. All is perfect, but I made a mistake, that cellphone is CDMA and in my contry does not work, but is may fault. Any way is perfect . I am going to buy something called gmate and with that is going to workl here.",positive
Apple iPhone 4 32GB (White) - Verizon,Apple,"needed a phone badly since I lost mine. when I got it, it wasn't in perfect condition but it was pretty good with some minor scuffs around the edges.",positive
Apple iPhone 4 32GB (White) - Verizon,Apple,Cheaper than an ipod! I love it. Bought it refurbished and it came in awesome condition. Works great!,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,Gave it to my granddaughter for Christmas. Works great.,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,Beautiful phone! The sound didn't work though...,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,Phone was in great shape just as promised in original box daughter was very happy.,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,Phone was in great shape just as promised in original box daughter was very happy.,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,I bought the phone a little apprehensive due to some of the reviews but I received a brand new iPhone 4s which i must say was in mint condition and it in fact was a Verizon wireless phone that had never been activated before... there for my purchase was exactly what I ordered and I would recommend this provider to anyone interested in there items ...I was very pleased and so was my daughter Christmas morning!!! Thank You!!!!,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,"I'm sure Mango is a great organization but this phone was a complete waste of my time & funds. Nothing works as it should, so not useable. Very frustrating not having a phone that works for this price!",positive
Apple iPhone 4 32GB (White) - Verizon,Apple,"No SIM card slot, if I would've know would have order it.It was nice and I wanted to keep it but I have AT&T and thought I could change it with my SIM card but no slot.Still didn't want to return it, so I was going to give as a gift but they are all AT&T customers.Was very nice but had to return it.",positive
Apple iPhone 4 32GB (White) - Verizon,Apple,"Shipped quick, great phone, only 3 starts because my microphone did not work unless its on speaker. Kinda stuck on weather to send it back and be without a phone for 2 weeks and go through reactivate or just get a blue tooth device and not even have to use it.",positive
Apple iPhone 4 32GB (White) - Verizon,Apple,"Received used / like new phone. It was virtually 'new', no scratches in near pristine condition. Came with small carring case and charger. EIN number was clearly labeled. Works great, no problems getting activated or charging. Seller is A+!",positive
Apple iPhone 4 32GB (White) - Verizon,Apple,"I got a great price, and it arrived on time for Christmas. It actually arrived ahead of the promised date. My daughter, who received the phone as a gift is very happy with it.",positive
Apple iPhone 4 32GB (White) - Verizon,Apple,"I got a great price, and it arrived on time for Christmas. It actually arrived ahead of the promised date. My daughter, who received the phone as a gift is very happy with it.",positive
Apple iPhone 4 32GB (White) - Verizon,Apple,"we like the price like the product,,,,, it doesn't had any scratch,,,,,like the gigabites,,,the color and special because it was in good condition",positive
Apple iPhone 4 32GB (White) - Verizon,Apple,At first I was almost sure I was going to get scammed because this was such a great deal! It works perfectly and I couldn't be more satisfied with my new iPhone 4. Love it! Thank you!,positive
Apple iPhone 4 32GB (White) - Verizon,Apple,"Problem, scratch, and blemish free, just the way it should be :) why buy a new iPhone? :) :) :)",positive
