Device,Company,Reviews,Result
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,"While the phone is as described and works well, the accessories are a lie. I compared both the EarPods and the lightning cable to some I bought directly from Apple and was sorely disappointed. The accessories I just purchased both look and feel cheap when set next to the real deal, though they might fool some people. What tipped me off initially was the fact that the L on the left headphone had started to rub off after just using them for a day. Even the USB icon on the charging cable is a slightly lighter color than that of the actual Apple cable.",negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,I m sorry to tell you that I bought from YOUNGRAMSEYLORD order prescribed as black iphone 5brand new 32gb unlockedBut i received it used with scratches and wearsAlso locked not worked with my sim card And 16 gb.so its fake,negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,"cellphone is real, but earphone and charger inside seems to be fake(compare to three of my friends' earphones and chargers). charger is not working properly!!!Company maybe take the original one out, then sell them. I really regret for not checking the mobile accessories before unlocked this cellphone, I even can not return it right now!! :(",negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,The phone was okay. But the charger was broken and it didn't work so I had to buy a new original one,negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,"I am talking about my particular purchase.The phone I bought was advertised as new, however it was not (see below).I did a little research and asked in the local store and confirmed that the phone wasn't new.The phone I received had (see also the attached photos):- The stickers on the screen and the back of the phone showed bubbles.- Apple stickers were missing.- A sticker outside in the back of the box covering the original box information.- The flaps inside the box were bent.- The box showed damage.I returned.",negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,The smartphone arrival damage.,negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,"It happened that I would never imagine to have to return the iPhone I have bought and to ask for refund because I trusted it would be a new item, which should not have been used before.I can remember I have red in the item description at Amazon site, this iPhone was being sold as “new condition item” according to the statement announced.I stayed totally disappointed when the guy from Apple Support Department told me: - “this iPhone you bought was not a new item. It was already activated, by the end of 2012... Someone owned this phone before”. In spite of this situation, the screen did not work. The screen was damaged as you will can observe in the attached pictures.I am so sorry to participate through this awkward situation.Regards,Eduardo Martins Santos",negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,My friend brought this for me. The battery backup is dead poor. If I'm traveling or in a vacation. My worry is that the battery is discharging rapidly and I couldn't be able to be in contact with my friends.,negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,I just received it and i am excited about it but my phone has problems when i touch it it doesnt register...im really bummed out about it.,negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,"the phone is not coming on. I am taking it to a technician - unless it is a small problem, I would need to return it.",negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,after a year I do not feel happy for the first product will Replace the battery and now stopped working and lost a lot of money for repacion the phone as I like and I lost everything,negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,"As soon as I got the phone I switched, but it started dropping contacts. I guess it was defective when sold or something went wrong during the shipment. Not happy with this phone. I ended up going back to my old phone. Given this, I will not buy used phones for a long time.",negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,Total waste.....,negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,"the phone is very fast and fancy. feels light in your hands like u arent holding anything. I DONT KNOW IF is my phone alone but sometimes the wifi goes and comes back when i go to put it on but its on. so that's the only problem,",negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,Main button got stuck a little and sometimes the screen will respond slowly,negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,After 6 months the phone has stopped working,negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,The phone had scratches as said it would. It worked fine. However the problem I had was the charger cord stopped working after a week or two. I received new ones after contacting them about that.,negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,"Delivered on time, as promised. The only concern I had was that the iphone case was a bit dirty. 4/5",negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,"I bought this new 32GB white but I receive used 64 GB what's wrong with you? No seal, no film and the box looks so old!",negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,"I bought Iphon5 Unlocked. The seller -Everyday Black Friday- promised that phone will be new, with established iOs6. But to me sold phone which was in the use. In a box there is no paper clip for access to a tray with Sim. Model and Imei number on a box don't correspond to numbers in phone. The seller - the deceiver.",negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,"Bought This July 2nd 2015. I've Had To Change The Battery Twice. Now Unfortunately Again The Battery Has Stopped Functioning, There's No Way The Batteries Have Such A Short Lifespan, This Phone Was Obviously Faulty.Also The Screen Has Stopped Working. I DO NOT Recommend Buying From This Seller At All.",negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,The phone arrived early! It came with a generic charger and box. When we tried to charge the phone it wouldn't start charging. I was worried that the battery was bad. We tried a different charger and it worked! We tested the charger that they send without the box and realized that the charger worked....it was just a bad box. So far we are please with the phone. My suggestion would be for them to not send out generic boxes. I have noticed that they can cause problems with apple products.,negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,"Do not believe that that was a new phone, it came with non-Apple charger and ear plugs. Unit broke in 7 months.",negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,TOUCHSCREAM AND CABLE GOT DAMAGE IN A COUPLE MONTH AFTER I BOUGHT,negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,THIS PHONE IS BROKEN YOU F UCK FACE,negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,The battery was damaged... Had to buy a new one,negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,"I've bought two iPhone 5 from this merchant, one in June and another in November 2015. Overall the phones are functional, but I've discovered refurbishment flaws that lead to my low overall rating. Soon after my wife started using her phone, she noticed that her battery charge was erratic (dropping from 60% to 10% to in a matter of minutes) and didn't last very long overall. After a few more months, we installed the app ""Battery Life"" (which I highly recommend) and we quickly figured out that her battery already had 700+ cycles and was in ""Very Bad: 41% battery life level"" condition. I contacted Resell Cell for assistance, and they responded ""Im not sure how you would like for my company to test the battery life of a phone. there is no such way, we get our phones to 100% full, leave them on for 20 min and see what their % is."" Well actually there is a quick, easy and accurate way to check battery life and that is with the app ""Battery Life."" Resell Cell told me ""We do not offer any warranties on phones after 8 months. However, at a local repair shop, a battery change should not cost you more than $10-20."" so I bought a Scanditech replacement battery (also highly recommended) on Amazon and changed the battery myself. While replacing the battery I discovered that the two screws at the bottom of the phone (near the speakers) were missing and inside the phone the protective cover plate for the LCD connectors was also missing. As best as I can tell, when Resell Cell refurbished the phone, they neglected to reinstall the cover plate and bottom screws. When I informed Resell Cell of what I perceived as a poor refurb, they replied ""you threatening me with negative reviews is taken very serious."" Sigh. At the end of the day, and after I replaced a battery at my own expense, both phones work pretty well, but Resell Cell seems to me to do some sloppy refurbs and have paranoid and unfriendly customer service.",negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,I received mine with the screen not working?! What am I supposed to do with this iphone 5. I feel cheated out of 150 dollars!,negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,This phone was not what I expected at all! My phone at little dents all on the back and sides of ohone was chipped . This phone was s*** . Also it said unlocked iphone which it was not unlock and did not even come with a SIM card ! Very pissed off about this !,negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,- The headphones stopped working after a few moths- The touch screen doesn't always respond- The lock button stopped working almost immediately- Had to get SIM card tray replaced- Battery only lasts 10 hours with minimal useWhen I was first getting this p,negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,On January 12 2015 I bought this phone and I thought that the phone was new but as the battery start to get hot I went to the iStore and they say the phone was not new and it was open by a no authorized agent.I have to change the battery and the iStore did not change it because the phone was out of guaranty,negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,"First of all it took more than a month for the Unlocked iPhone 5 to be shipped to Guyana, South America (5 Hrs flight from NY). The description said minor scratches, with a 4 out of 5 rating. The back of the phone looks like the Milky Way Galaxy on a moonless night (Black phone with A Lot of scratches, scrapes and digs). It came with a ""generic"" USB included which does not charge the phone, I had to purchase an original Apple charger at another cost. Then after playing any game for 5 minutes the device get extremely hot!!! An the touch ever so often disagrees with my finger and does what ever it want. Total idle battery time is 1hr 20mis. If playing a game for 15 mins, battery is dead!!! Its a total disappointment!!!Over all I am really disappointed with the product i received after waiting sooo long for it to arrive with a fake tracking number that could not be used to track where the product was. #fail",negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,"So after a month using this phone I decided to open it up to see what inside it because the battery will drop from 100% to 15% within 3 hours. Let me tell you this phone isn't new as the seller advertised it the lcd screen isn't OEM, battery isn't OEM charger headset was all new but aren't made by Apple. They made the phone packaging look pretty darn close to Apple packaging but if you are a real Apple fan you will taste the bitter. Ended up buying a new iPhone 6 for my nephew for his birthday who know what he would do if I give him this crappy iPhone 5, throw it back to my face after a week? Just kidding but beware ppl!!!!",negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,The iphone arrived well but with the surprise that I discovered that it was repaired in the past and badly assembled.The seller did not specify that detail. it was not in mint conditions,negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,"INGLÉSwas not the product advertised! said he, and was recycled NEW other color .con failure camara!",negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,"I would say, this vendor should banned . I purchased two iphone 5 in USA and both of them are defective. The earphone is tool low that both you cann't listen anything. I can't use this phone as a phone if the earphone is too low. Both of the iphone have same defect. Unfortunately i need go back to India and India apple service is saying that they will not support USA iphone. Vendor should test once before he sending back to customer. I am so frustrated with this vendor and people should never buy iphone from this vendor. I have tried a lot to fix but i can't.",negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,"The phone I bought is an iphone 5 unlocke. they listed as ""good as new"". It worked fine for about a week then the battery started dying at 10% then 15% then 19% now its 30%. The text screen is sideways and not upwards. I can barely use this phone! Only stays charged for 2 hours at best. It drops calls constantly (NO it's not my cell company, i know that for a fact) But I am LOSING client calls and it's affecting my business. Be cautious about buying from this place...maybe i'm one unlucky customer who just got a bunk phone but I highly doubt I'm the only one. I'm so dissapointed. Major inconvenience!!!!!!!!",negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,"It has been 14 days and no refund for return on account. I would hate to think they are holding my money for corp.advantage. If the credit is not applied further actions will be taken. If I am in error I apologize. Some clear action is expected, since this problem has been documented in the past. I look forward to timely action. Otherwise I will take timely action with the NC attorney general. I have a clear case.",negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,"Battery only lasted for an hour at the most. Battery would drop 20 or 30% in just a few minutes, couldn't use or rely on.",negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,"I brought an iphone 5 from this sellers in June 2015. The phone was not what I expected to receive, and the worst part about it is I can't use the phone. This battery can't hold a charge for nothing, not even a half an hour.I would not recommend it purchasing from this seller.",negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,Negative star if I can give. Horrible! Don't buy it. U will just waste ur money if u buy it. It's an old phone with scratches everywhere! The battery is also horrible! It'll run out after 1 hour. And the seller is suck!!! Can't contact or return!,negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,"The phone stop working in a month (Starts fine than when the phone is on it turns white completely, i even let it like that for 2hours before it shut down) and my refund request was denied.",negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,"Service is good, but the commodity quality is not okey, perhaps it is accacident!",negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,The phone wasn't in good condition. It didn't have the original charger.,negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,Charger and headphone was not original,negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,Nice But Bad WiFi Connections Anywhere I Go!,negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,No manuals shipped with this item!,negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,Was not as listed... it was NOT unlocked! Glad I got a refund.,negative
"Apple iPhone 5 Unlocked Cellphone, 32GB, White",Apple,"The iphone was not in the perfect conditions I was expecting. A little dirty and some scratch. Also some troubles to get it charged. Appart from that I am happy with the purchase, for now...",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,it lies in the description do not by it is not compatible with straight they just want money,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,I'm so mad about my order 👎,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"i bought this iPhone and did not work, then I went to an apple store to replace it and looks like the device is not actually the unit which the IMEI looks up, so the service was denied... Don't buy this item, it is a scam.",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"Brand new, everything still all boxed up, shiny and works great. Took it to a t-mobile store to set up and had to spend $20 on a new sim card, but it started right up with no problems.",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,The battery was very bad; it lost power very fast! I had to get a new battery. And now a few weeks later there are lines on my screen.,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"The phone was received damaged by water, do not check the product before sending it?",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"Great phone. I read other reviews stating that they got the international unlocked model, but I got model A1428 and it works all the way up to LTE with no issues.",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,Sent back cause the imei number won't work with boost mobile service.,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,It is not in apple box! Fake charger and cable!!,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"The headphone and charge did not work properly and I had to ask for replace 3 times. Then, the phone totally stopped working after only 1.5 year",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"Charging problems, screen blinking out. Crap. Do not buy.",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"the WORST phone EVER!!! THE BATTERY DID NOT HOLD NOT EVEN FOR 3 HOURS, THE PHONE WOULD TURN OFF WITHOUT NOTICE, A TOTAL DISASTER AND TERRIBLE MISTAKE BUYING THIS PHONE, I AM SO UPSET AND DISAPPOINTED",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"Hi, I got the new iPhone before 45 days but certainly i have a problem with display of iPhone . It doesn't display anything, it is like power off. When somebody called me i heard the ringtone but i cannot see who is calling me. What's wrong with my iPhone?",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"wrecked iPhone, it says very good, and has lots of scratches and hits, battery doesn't work at all, neither at the beginning when connecting to the power. Not trustworthy seller. Be aware of this, I lost money for nothing....",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,Love the iPhone but the one I bought had visible signs of water damage in the inside I had to replace the battery did myself while I was doing that the screen cracked had to buy a new one on one of the metal covers there was rust and the charger that came w it literally stopped working 2 days after I got it I told seller they sent me 2 more both quit too but then again I bought my phone used,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"No complain with this phone: thin, easy to use, and long battery life if turning off many unused apps.",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"The description listed was ""Item model number: A1428"" however, what I received was the model number A1429. The problem with this is that A1429 is not compatible with the 4G network.",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"Phone can't be activated, can't be restored. Took the phone to 5th ave/ 59, NY store on March.21 at 7:40PM reservation (the day the iphone SE is announced lol ) to fix. Apple tried and said this phone has something wrong with the hardward. Apple can't fix it. It wasted me lots of time to try to fix myself, fix by apple, and print package and drip off at UPS.",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,I bought the phone for my son and soon as we got it he was having trouble charging it when i took it to be looked at. come to find out i bought a phone and the battery was no good the battery was permanently damage.,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,Horrible! Not having this phone for even a month and multiple problems are happening. First the screen glitches a lot. Then screen fades to black and even blacks out for days at a time. I am returning it today.,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"I purchased four of you and only one cut out the problem ,, problem that the device heats up when charging too much and don't save charging inside the machine ends with the development of dormancy after 4 hours",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,The battery was horrible! It wouldn't even last me a day. Do not buy!,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"Shipping was fine, the phone works but I think something maybe wrong with product as a whole. Not an issue with seller but Apple. This phone appears very cheaply made in my opinion, the App are shown in very low quality, my itouch 4th gen has better quality images. Still doing my research though.",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"I've been using a 3GS with an 8GB hard drive up to now, so this is a major step up. I have room for everything and more, I haven't explored the new functionality but I'm looking forward to it.",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"This was a great value considering the cost of these is at least twice as much in Europe. My only mistake was to update the OS right out of the box as it locked me out of the phone until I purchased a local nano-sim and accompanying service contract.My only negative is it was packaged with an aftermarket charger and lightning cable along with an OEM iPhone 4 set of ear buds instead of an actual OEM set for the iPhone 5. The lightning cable failed within days, so I ended up having to make do with a locally procured lightning adapter for a micro-USB charge cable.",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"The front sensor on the phone was broken when purchased, I purchased this phone as a little present because the person needed a new phone. Unfortunately I'm stationed in Korea and only received the product in this condition after the expiration period. I filed a claim and asked if I could return it but they didn't offer any help. Now I have to pay another 200 dollars to send the phone back to Apple and get it fixed since apparently it's been ""used"" for the past six months and the service warranty no longer applies.",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"VERY DISAPPOINTED...WOULD NEVER BUY FROM THIS SELLER AGAINWhat I got is not a new genius iphone 5. When I just got the phone, the plastic seal did not look right. It looked like was done very sloppy, even had some big holes. After open the box, the iphone has a after market aluminum body shell. Be aware with this seller.",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,Is this iPhone 5 boxs is not originalOn the box imei and phone imei cod differentI do not know why so phone ship me,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"It is a great phone,but I cannot install new software....it showed error....maybe some kind of advice because I don't know what is the problem??!!!",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,THe Cell is good and THe wall charged is bad,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"It is not described as is, bad picture never show reality, next time i will not buy before seeing picture and will never trust sellers",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"I totally love the phone but was deeply upset when I found that the phone shipped to me came with an AT&T nano SIM and I was unable to use my Ethiopian and Afghan SIM cards. I plan to have an actual ""UNLOCKED"" 64GB IPhone 5 shipped to me since I paid astronomical prices and received a useless locked version.",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,the battery only lasts an hour. its terrible.,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,Received in bad condition. Not working letters.,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,It got supposed be unlocked but one more time what have been offered is not exceeded... Terrible.. Now i had to take this Item to another Store here in Caracas to Lock it Out... Moreover waste of money and time...,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,I bought this item while on holiday in Alabama as a gift so someone and it work for one day so I wrapped it up and took it home to Barbados where I reside now it does not charge it's working fine but don't charge... This is very disappointing that you run the risk of trusting these items when the sellers know there are defective and still sell you now I am miles away from Alabama with a big disappointment and wasted money ... Is there any recourse,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,I have still to learn about this product but so far have no problems with it.,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"the phone is presented many probleas the screen is frozen does nothing and should restart it , the other thing is that when I take a picture leaves a red stain on the image and what I read is a burned pixel , now as I get I recognize the guarantee of the equipment was expensive, I am very disappointed",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,Got some ugly dirts on the back and could not mop off. Generally it's ok with a case,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,The phone was described as unlocked and it is a locked phone. It came with a big crack on the lower edge and it was not mentioned.,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,The above distributors sold me an I phone 5 that had already been returned to them since it was defective.The I phone arrived to me with the SIM card of the earlier customer.The I phone's sound was bad and its speed mediocre compared to the one my daugther has . I paid nearly 1000 dolalrs for this unlocked phone WorldWide Distributors .Since I travel a lot I was not able to return it on time and the 30 days passed . WorldWide Distributors refuses to deal with me anymore.BEWARE OF ITEMS Sold by WorldWide Distributors...they coud be defective as my i phone 5 is.,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,This phone is broken and does not charge with the charger provided or an apple charger. the headphones were also not included. It has completely stopped working 2 days outside of the return policy. DO not BUY from JR World.,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,Is a good phons but battery life is AWFUL,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"My experiencia with this product was Very bad, tha battery is inoperative",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,Product came exactly as described and couldn't be happier.,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"I think I got a fake phone, with a problem on a the main button which is not straight, the screen who is not probably fixed",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,phones are brand new factory? buy one a few days ago. I get the phone I do not agree with serial box. explain this. my phone provider said it might have trouble or stolen,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"I bought it on Sep 2014. Less than half a year touch screen failure, unable to return. There are som duct inside and mask the camera after one year",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"I was pretty dissappointed with this iphone. I expected a well working iphone, one that was worth my money but it wasn't. The battery life was terrible, it would die on 20% and i only had the thing for a week. And for some odd reason, my LTE was gone? I could only get 4g with no LTE and even tmobile didnt know why. Wouldn't reccommend this product, stay away.",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"When i received the phone the battery life was faulty, it would be fully charged & when i would take it off the charger & make a call it would die maybe 5 minutes after. i didnt think nothing of it at first but then it started becoming a pain. my mistake was not immediately contacting the sellers when i first became aware of the problem, its too late now. 200+ dollars gone. what made this worst was i took it to a cellphone store to get the battery replaced & they messed the phone up even more than what it was smh lol tuff luck",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"First, the imei number on the box DOES NOT match the one on the phone. Second, on the box it says it's a ""16gb"" iphone while it is actually a 64gb one. Third, there is a scratch on the iphone!!! See my picture attached below. Thought it's not a major one but it could mean some body damage inside this phone. Furthermore, there's bubble in the protective screen film which is really uncommon for a new phone.One more thing, the battery is out when I received the phone. I owned almost a dozen of Apple products and none of them had ZERO battery when I received it.And most importantly!!! After 20 minutes charging, I couldn't even open it!",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"Phone was from Japan - could not use in the states even though the claim was that it was a brand new, unlocked phone and could be used anywhere. It was actually registered to a Japanese phone number and an account that was open. Very disappointed.",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,BEWARE!!!Dont buy this fone. It might look to you as a new fone but has been tampered with. I took it to Apple and they verified that its still locked to Verizon which is CDMA. Also they confirmed that this fone is showing a purchase date of 1978 which is completely wrong. So this fone has definitely been tampered with. No Warranty.I would suggest not buying this fone. Apple gave all the details to me in writing and said that this fone doesnt come under any warranty.,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,i m already having problems some apps dont work and i cant actualizaed the sofware!!!,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"the phone doesn't even starts, it doesn't work, please let me know what I have to do to solve this.",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,They r cheater ..the phone battery is dead!!and the screen broken and it has alot of scraches everywhere,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"I got cheated. It was not an Apple Iphone according to an expert at an Apple store at Glendale CA, where I had to take the phone to in the first place because I received a notice right after I bought it from Amazons that the phone belonged to a series of potential low life battery Iphones made and that Apple will changed for free which was not true neither. Yesterday I found out it was not an Apple Iphone, I have not used the phone at all, I was waiting for an appointment at apple to do the battery change that was not done, obviously as it was not a genuine Apple phone. . Carlos Torres.",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,Battery life is horrible,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,Phone was delivered early but is being sent back because the phone consistantly showed no service. I checked with the carrier and went through apple support and it was a problem with the the phone. It wasn't worth it to spend $100 plus to get it fixed through Apple.,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,not clean iphone.bacttery problem . i went to apple many time to fix it . they check it and said they phone is not register and it is stolen. it can't fixed .,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,This iPhone 5 has terrible reception!!!! The phone locks up a lot when I try to get into it and it is a huge disappointment! A true waste of my money!!,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,The battery runs low too fast. The cellphone turns off every 3 minutes.,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,Phone works good but the power cord was broke when I received it. I had to go out and buy one.,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"Ordered an unlocked 64gig.. Phone was in acceptable condition .. Very few scratches an dents.. I truste e- stock an ordered, but the battery hardly lasts half a day .. Am surprised to what checks are performed before selling ... At least put it up on the ad if there's weak battery like this .. When it say low battery 20% !! Then within 2-3mins it goes DEAD!.. Not acceptable e-stock! No no no ..",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,I received my phone with bad batteries that I dies in less than 3 hours. And now the battery is worse than before and the power button isn't working. However the iPhone system is not bad,negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"DO NOT BUY FROM THIS SELLER!!!! He sold this phone ILLEGALLY. For several weeks, I had experienced consistent poor to absent cell phone signal, a dull screen that failed to reach max brightness, and a short, low battery life. I went to the Apple store to troubleshoot if it's bad luck/spotty areas, or if the antenna was damaged internally. I came to find the phone was non-serviceable, meaning it was a defective phone to begin with, exchanged prior to being given to me, was supposed to be returned to the Apple store, and not in another person's possession but resold. After filing a claim through apple, they could not even track the phone's original serial number as it had been resold multiple times. When I asked this seller for a refund/return, he refused because it was beyond his 30-day refund policy. (the phone was bearable for the first 30 days)Do not be fooled by this scam artist, or other scam artists out there who resell defective electronics. Be part of the solution:if your phone doesn't work, donate it for spare parts or return it to its original source. Always request a serial number and trace it before buying any electronic.Apple iPhone 5 Unlocked Cellphone, 64GB, Black",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"Perfect cellphone, no scratches but the charger is not original and it broke. Order an additional cable and charger and you won't have any problems",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,"there are a few reasons not to get this phone. The firs of which is that the phone came with a small amount of wear. I did not have a problem with this because it was hardly notisable. The second reason was also not very bad. The included headphones did not work. The real problem is that after about 4 months, shortly outside of the warranty, the battery randomly overheated. I had been very carful not to put strain on the battery. I did not over charge or let the phone die. Now the phone can barely hold a charge for a few hours when it is not being used. I am very angry at the seller for screwing me and apparently many other customers over. I highly suggest finding a more reliable seller.",negative
"Apple iPhone 5 Unlocked Cellphone, 64GB, Black",Apple,Phone sucks!! no battery life - can not go 8 hours without is going dead- and that is not even using it. Never had this problem with my Android.,negative
